"COD_LOCAL","COD_PLU","DAT_DIA_CALEND","QTD_VENDA_PREVISAO_SISTEMA"
1302,489584,2019-07-13,0.0289
1341,95389,2019-07-13,2.5751
1717,216944,2019-07-14,0
1717,80095,2019-07-12,0.4412
2435,95877,2019-07-14,1.4239
1302,335751,2019-07-12,1.0589
1302,536,2019-07-12,0.0358
1302,331784,2019-07-13,2.1369
2435,471138,2019-07-11,0.885
1341,12249,2019-07-12,3.8227
1717,264051,2019-07-13,0.6929
2435,63173,2019-07-12,3.2093
2435,395236,2019-07-12,0.1266
1729,66136,2019-07-12,2.5731
1738,471091,2019-07-14,11.6678
1717,44912,2019-07-12,8.6765
2435,128100,2019-07-14,0.5051
2435,44912,2019-07-14,0.2072
1738,95877,2019-07-12,1.1453
1729,802,2019-07-12,0.431
1717,37051,2019-07-14,0.264
1302,11945,2019-07-12,0.4641
1302,1281,2019-07-11,3.0829
1302,488624,2019-07-12,1.1795
1729,61179,2019-07-12,1.5073
1302,441377,2019-07-13,0.0871
1738,82587,2019-07-12,0.4733
1729,263986,2019-07-12,0
1729,131124,2019-07-12,1.7395
1717,737272,2019-07-12,4.3742
2435,38997,2019-07-12,0.2136
2435,31240,2019-07-13,1.1915
2435,71727,2019-07-11,0.0078
1717,472562,2019-07-13,1.9222
1302,54300,2019-07-14,0.0037
2435,472654,2019-07-13,0.0304
2435,77521,2019-07-13,0.5968
1738,15059,2019-07-13,0.7253
1717,63210,2019-07-14,8.212
1729,9638,2019-07-14,0.0624
1302,222945,2019-07-12,0.2698
1717,472630,2019-07-13,0.7397
1729,68765,2019-07-12,3.0011
1738,1915,2019-07-13,1e-04
1717,472654,2019-07-13,0.811
1738,471138,2019-07-12,0.4703
1717,87247,2019-07-14,0.4221
1341,871099,2019-07-14,1.4928
1729,80347,2019-07-11,0
1341,83478,2019-07-12,0.5788
1717,97314,2019-07-11,1.1425
1729,77910,2019-07-14,0.0532
1738,55635,2019-07-14,0.0018
1341,57288,2019-07-12,0.1569
1341,42338,2019-07-12,0.2231
2435,472548,2019-07-11,0.3694
1738,208,2019-07-14,9.4516
2435,473057,2019-07-13,1.1399
1717,25645,2019-07-14,1.3042
1341,41034,2019-07-12,3.5046
1729,50371,2019-07-12,0.192
1738,280877,2019-07-14,0.1371
1729,13116,2019-07-12,1.1259
1717,78788,2019-07-12,0.728
2435,89586,2019-07-12,1.9027
1717,62800,2019-07-11,1.0517
1302,36559,2019-07-14,3.158
2435,89135,2019-07-12,0.0585
1302,70942,2019-07-12,8.2703
1717,61643,2019-07-12,1.0273
1302,46060,2019-07-12,10.0773
2435,16759,2019-07-12,3.1227
1341,440837,2019-07-11,2.0036
1717,18715,2019-07-12,2.3657
1717,5029,2019-07-13,19.5503
1717,170864,2019-07-12,0.023
1717,444,2019-07-12,0.4786
2435,1250,2019-07-13,0.1099
1341,84987,2019-07-13,0.1823
1341,421935,2019-07-12,101.6522
1738,46060,2019-07-12,5.317
1738,16087,2019-07-14,0.365
2435,151023,2019-07-12,0.2689
1341,441315,2019-07-13,0.6143
1717,19934,2019-07-11,0.3851
1729,12768,2019-07-11,0.1149
1302,84994,2019-07-12,1.674
1729,51705,2019-07-14,3.0061
1302,473248,2019-07-12,1.6171
1302,30533,2019-07-12,2.4329
1729,421935,2019-07-12,133.948
1729,1281,2019-07-13,2.5548
1729,102209,2019-07-14,0.3766
1302,441209,2019-07-11,3.0325
1717,88718,2019-07-12,2.0943
1738,473712,2019-07-14,0.4015
1341,447003,2019-07-12,0.5466
1302,11099,2019-07-13,0.7568
1341,16087,2019-07-13,1.7326
1729,46060,2019-07-12,5.7027
1729,44189,2019-07-14,0.1682
1729,229692,2019-07-14,6e-04
1729,49771,2019-07-14,0.2138
1717,14892,2019-07-14,0.0232
1717,175357,2019-07-14,3.0234
1738,34500,2019-07-12,5.7314
1738,5350490,2019-07-12,1.3716
1341,476140,2019-07-12,0.0133
1729,10528,2019-07-11,0.9088
1717,54270,2019-07-12,0.0372
1717,40648,2019-07-14,0.0377
2435,439626,2019-07-12,0.1708
1302,61315,2019-07-12,0.2819
1341,287739,2019-07-14,0.6525
1738,102162,2019-07-14,0.6193
1717,1915,2019-07-13,6.777
1302,95921,2019-07-13,5.9312
1302,66860,2019-07-13,0.8697
1729,19934,2019-07-13,0.1692
1341,150927,2019-07-13,1.0733
1717,139465,2019-07-13,1.531
1302,12775,2019-07-12,5.7986
1302,12768,2019-07-13,0.8196
1729,23986,2019-07-12,0.0016
1302,1250,2019-07-13,2.1115
1729,30151,2019-07-12,0.8671
1738,51705,2019-07-14,6.9146
2435,11662,2019-07-12,0.0093
2435,488624,2019-07-14,0.3242
1717,77392,2019-07-12,0.216
1341,70935,2019-07-12,0.2087
1302,73486,2019-07-12,0.6259
1717,4869092,2019-07-12,17.9415
1302,876612,2019-07-13,0.4734
1341,37341,2019-07-12,0.3686
2435,303040,2019-07-13,0.0408
1738,280884,2019-07-12,0.2594
1717,471114,2019-07-12,1.3942
1717,31240,2019-07-14,6.8762
1738,426947,2019-07-13,1.3105
1717,120975,2019-07-13,0.3486
2435,473071,2019-07-12,0
1729,15059,2019-07-12,1.3827
2435,417372,2019-07-14,0
1302,88718,2019-07-13,0.2012
2435,97314,2019-07-12,0.1851
1738,39345,2019-07-14,0.0903
2435,125048,2019-07-12,0.0376
1738,789,2019-07-12,3.2536
2435,74896,2019-07-12,0.0067
1717,56854,2019-07-11,0.7427
1717,473149,2019-07-12,1.3015
2435,472418,2019-07-12,1.2365
1717,5951,2019-07-12,0.0337
1729,84086,2019-07-13,0.9586
1302,42659,2019-07-12,6.4272
2435,46930,2019-07-12,0.1739
1717,414630,2019-07-12,0.2971
1341,418492,2019-07-12,1.2883
1738,12010,2019-07-13,4.6313
1738,71727,2019-07-14,0
1717,82587,2019-07-13,2.4308
1341,473279,2019-07-14,0.2851
1717,52474,2019-07-13,0.0482
1717,263986,2019-07-11,1.2443
1302,18449,2019-07-12,0.2711
1729,378055,2019-07-13,0.9926
1341,345538,2019-07-12,1.0195
1729,89135,2019-07-12,0.0922
1738,441209,2019-07-12,8.1065
1729,71727,2019-07-12,0
1738,66136,2019-07-12,4.3689
2435,44189,2019-07-14,0.1687
1341,16926,2019-07-12,0.1776
1729,102124,2019-07-12,0.0849
2435,472326,2019-07-13,0.1124
1341,488495,2019-07-13,1.246
1302,32155,2019-07-12,9.233
1738,216944,2019-07-12,0.1894
1717,42123,2019-07-12,0.4174
1302,77910,2019-07-13,0.1309
1302,42338,2019-07-12,0.0999
1729,98113,2019-07-12,0.2245
1341,471114,2019-07-12,0.999
1717,36559,2019-07-12,1.1512
1302,280877,2019-07-12,0.5566
2435,11099,2019-07-12,0.012
1302,80132,2019-07-11,0.2562
1341,70942,2019-07-12,11.7237
1717,395236,2019-07-12,0.4844
1717,142724,2019-07-12,1.5044
1302,280822,2019-07-12,0.7745
1717,473163,2019-07-14,0.0151
1341,78788,2019-07-12,0.3217
1729,37341,2019-07-13,0.8635
1729,83478,2019-07-12,0
2435,52924,2019-07-12,0.6503
1717,417488,2019-07-13,5.806
2435,65795,2019-07-12,1.6404
1717,871099,2019-07-12,2.3846
1341,15035,2019-07-12,8.3348
1341,464536,2019-07-14,2.6411
1738,84994,2019-07-13,0.1639
1302,871099,2019-07-12,2.3955
1738,10993,2019-07-13,0.3822
1729,95921,2019-07-14,0.7902
1302,92388,2019-07-13,0.1804
1341,473231,2019-07-12,0.6384
1729,376,2019-07-13,2.2595
2435,3440087,2019-07-13,2.3579
2435,11945,2019-07-13,0.0857
2435,42659,2019-07-12,1.5895
1738,10528,2019-07-12,0.9935
1738,63210,2019-07-12,1.3705
2435,128698,2019-07-12,0.0022
1729,314367,2019-07-12,1.506
2435,49771,2019-07-14,0.8775
1717,6668,2019-07-12,3.5481
1738,36559,2019-07-12,0.6468
1738,25331,2019-07-12,0.2564
1341,4820833,2019-07-12,16.7872
1738,95921,2019-07-12,1.9723
2435,1205732,2019-07-12,6e-04
1341,64729,2019-07-12,1.957
1717,901,2019-07-14,6.2967
1302,140195,2019-07-14,1.7889
2435,473088,2019-07-12,0
1341,76869,2019-07-13,2.671
1729,5029,2019-07-13,7.2678
1341,1250,2019-07-13,1.4542
1341,119986,2019-07-13,0.0357
1717,789,2019-07-13,4.3167
1738,37341,2019-07-13,0.7139
2435,54300,2019-07-13,0.0127
1717,473040,2019-07-14,5.1486
1302,10924,2019-07-14,0.8554
1302,16926,2019-07-12,0.6576
1717,47197,2019-07-12,0.7491
1302,471138,2019-07-14,2.9895
1302,56854,2019-07-13,1.0003
1302,488402,2019-07-13,4.6023
1341,131124,2019-07-12,4.8683
2435,280860,2019-07-13,0.2348
1729,54690,2019-07-13,0.4819
1302,264051,2019-07-14,0.0621
1729,1311,2019-07-12,4.1747
1341,39345,2019-07-12,0.2538
1341,63906,2019-07-13,0.9884
1302,77392,2019-07-12,1.5966
2435,61643,2019-07-12,0.0768
1738,150927,2019-07-13,0.0097
1302,8440,2019-07-12,0.3548
1302,473323,2019-07-13,3.6167
1717,74667,2019-07-12,0
1302,1335,2019-07-13,5.749
1302,421935,2019-07-12,133.5653
1729,466776,2019-07-11,0.7992
1341,16339,2019-07-13,8.5697
1729,102230,2019-07-12,0.8865
2435,61315,2019-07-13,0.1102
1302,441384,2019-07-14,0.0071
1738,54294,2019-07-14,0.3186
1717,73318,2019-07-12,2.9348
1341,151023,2019-07-12,1.0708
1302,119979,2019-07-13,0.296
1729,102162,2019-07-12,0.2747
2435,63210,2019-07-12,1.4559
2435,472715,2019-07-11,0.0024
1341,93002,2019-07-12,0.5745
1729,66860,2019-07-12,0.3285
1729,39345,2019-07-12,1.5998
1341,50371,2019-07-14,0.5435
1738,464536,2019-07-13,2.5119
1717,46930,2019-07-12,0.1585
1717,63357,2019-07-13,0.3313
1717,383,2019-07-14,0.1209
1302,84987,2019-07-13,0.4139
1717,60769,2019-07-12,0.1231
1341,25331,2019-07-12,1.2939
1717,472111,2019-07-12,0.6822
1341,303057,2019-07-13,3.3722
1302,52955,2019-07-12,0.6352
1341,150897,2019-07-14,1.1697
1738,59985,2019-07-12,5.6367
1729,28202,2019-07-12,2.5065
1738,1250,2019-07-12,0.1496
1341,44189,2019-07-12,0.0804
1341,32629,2019-07-12,17.1605
1738,69045,2019-07-12,2.0182
1341,89586,2019-07-12,9.5576
1302,473279,2019-07-12,3.1538
1302,6668,2019-07-12,1.6061
1341,97314,2019-07-12,0.0072
1738,92326,2019-07-13,83.4987
1729,144919,2019-07-12,8e-04
1341,465960,2019-07-12,0.1821
1302,494595,2019-07-13,1.5442
1341,1335,2019-07-14,1.4773
1738,16339,2019-07-14,6.2977
1729,52375,2019-07-13,8.7633
1341,447713,2019-07-12,0.0382
2435,52375,2019-07-14,0.1844
1302,826,2019-07-11,1.8676
1738,280860,2019-07-12,0.5268
1729,80095,2019-07-13,0.0435
1302,132145,2019-07-13,455.2676
1302,150897,2019-07-13,0.3601
1717,10924,2019-07-13,0.1253
1738,54300,2019-07-14,0.0537
1302,64729,2019-07-13,7.4899
1729,120975,2019-07-13,0
2435,443760,2019-07-13,0.3539
1738,25188,2019-07-12,1.6998
1729,89586,2019-07-12,0.0664
1302,348270,2019-07-12,0.4714
1729,46510,2019-07-14,0.022
1729,8440,2019-07-12,0.0291
1729,263702,2019-07-12,0.3771
1341,49771,2019-07-14,0.6615
1729,4820826,2019-07-12,11.5396
2435,417433,2019-07-13,0.8821
1738,77231,2019-07-12,3.2505
1738,994996,2019-07-13,54.1482
2435,3211984,2019-07-12,0.0662
1729,31240,2019-07-12,0.6795
2435,244466,2019-07-14,0.2589
1717,1311,2019-07-14,7.3152
1729,789,2019-07-12,1.4063
1341,61315,2019-07-12,0.0812
1738,1281,2019-07-12,2.281
1341,331784,2019-07-12,0.8451
1738,67263,2019-07-12,2.0426
1717,25331,2019-07-13,0.4187
1717,3211984,2019-07-12,0.0974
1341,32155,2019-07-12,2.3861
2435,16926,2019-07-12,0.7243
1341,420,2019-07-12,0.111
1717,473095,2019-07-13,7.8928
1717,66136,2019-07-13,0.7393
1738,418492,2019-07-12,0.0089
1717,54294,2019-07-11,8e-04
1717,92388,2019-07-12,0.7056
1302,1733402,2019-07-13,5.113
1302,39345,2019-07-14,1.4233
2435,471145,2019-07-12,0.6504
1738,143745,2019-07-11,7.7278
1717,52559,2019-07-12,0.6024
1717,37839,2019-07-12,0.5282
2435,52542,2019-07-12,0.0234
1717,32087,2019-07-15,0.0077
1341,465632,2019-07-12,0.1247
1302,42123,2019-07-12,0.0835
2435,85601,2019-07-13,2.3795
1302,473330,2019-07-12,0.9229
1341,216760,2019-07-12,0.3946
1341,99165,2019-07-14,1.5256
1717,352,2019-07-12,1.0789
1738,44349,2019-07-12,12.9704
1341,38997,2019-07-12,0.9209
1717,998734,2019-07-12,0.0186
2435,1573954,2019-07-14,0.6132
1729,81641,2019-07-13,0.8348
1717,826,2019-07-13,1.0591
1341,115582,2019-07-14,0.5629
1302,52559,2019-07-12,0.3094
1738,303057,2019-07-14,0.3791
1729,287739,2019-07-12,0.0011
1738,143981,2019-07-12,0.1973
1302,63173,2019-07-13,4.8678
1341,19095,2019-07-12,0.1571
1738,18449,2019-07-12,0.0842
2435,352,2019-07-13,0.01
1729,59985,2019-07-12,11.792
2435,222945,2019-07-12,0
1341,802,2019-07-12,0.8493
1302,9201,2019-07-14,4.1512
1302,143981,2019-07-12,0.1724
1738,102209,2019-07-14,0.8597
1717,472173,2019-07-14,0.7818
1729,32155,2019-07-12,0.5999
1729,77392,2019-07-12,1.1993
2435,473064,2019-07-14,0
1341,128681,2019-07-12,0.4788
1738,46510,2019-07-12,0.3418
1341,121507,2019-07-12,0.0967
1738,98243,2019-07-12,1.1677
1729,143981,2019-07-13,0.0163
1717,10191,2019-07-12,12.7787
1302,465830,2019-07-12,8.0781
1729,263610,2019-07-12,1.9326
1729,277,2019-07-12,0.1366
1729,536,2019-07-12,0.1861
1717,472548,2019-07-13,0.9869
1729,41041,2019-07-12,0.4799
1717,95877,2019-07-14,19.8959
1717,472814,2019-07-14,0.1145
1729,352,2019-07-13,0.1103
1738,28202,2019-07-13,3.0585
1717,52924,2019-07-13,1.7997
1302,16339,2019-07-14,8.6581
1341,132145,2019-07-14,5.6074
1729,345538,2019-07-12,0.0159
1738,216760,2019-07-13,0.6657
1717,73486,2019-07-12,0.1718
1302,9638,2019-07-13,2.2589
1738,277,2019-07-13,0.2942
1738,62572,2019-07-12,0.8992
1341,13116,2019-07-14,1.7945
1717,89326,2019-07-14,0.2453
1302,444,2019-07-11,0.0982
1302,471091,2019-07-12,24.157
1729,12775,2019-07-11,1.7139
1341,46510,2019-07-14,0.596
2435,443784,2019-07-15,0.2442
2435,95389,2019-07-12,0.002
1302,465960,2019-07-12,0.3541
1717,472906,2019-07-11,1.9009
1302,120005,2019-07-14,0.995
1341,60066,2019-07-13,0.7829
1302,24297,2019-07-14,3.087
1341,77910,2019-07-12,0.2895
1717,472753,2019-07-12,0.5786
1738,11068,2019-07-14,5.5757
1302,92777,2019-07-12,0.0373
1738,128728,2019-07-12,0.2016
1717,417419,2019-07-12,1.9199
1717,440837,2019-07-11,0.0187
2435,471053,2019-07-14,1.2984
1341,84994,2019-07-12,0.2487
1341,80132,2019-07-12,0.1093
1302,55635,2019-07-12,0.0032
1302,465762,2019-07-12,0.2922
2435,37839,2019-07-12,0.0138
1729,1335,2019-07-11,2.2659
1717,140652,2019-07-12,0.214
1738,19934,2019-07-13,0.0014
1341,68765,2019-07-12,21.5853
1302,44455,2019-07-12,0
2435,473736,2019-07-13,0.278
2435,244640,2019-07-13,0.9048
1738,93002,2019-07-12,0.156
1717,1854,2019-07-12,0.5129
1729,400947,2019-07-14,4e-04
1717,25188,2019-07-12,2.0069
1302,1311,2019-07-13,18.6158
1717,80132,2019-07-12,0.2178
1717,473736,2019-07-12,0.5482
1341,56854,2019-07-12,0.0132
1302,93002,2019-07-14,0.5433
1302,57288,2019-07-12,0.292
1717,128698,2019-07-12,0.5302
1341,244466,2019-07-12,0.9486
1341,59985,2019-07-13,0.668
1717,44189,2019-07-14,1.6936
2435,161091,2019-07-11,0.0943
1302,142724,2019-07-12,1.4728
2435,472807,2019-07-14,0.9798
1738,49771,2019-07-12,0
1717,89135,2019-07-13,0.6021
2435,70935,2019-07-13,0.0061
1302,25331,2019-07-12,5.8444
1717,41041,2019-07-14,17.0234
2435,12775,2019-07-14,5.5136
1341,471091,2019-07-14,2.5373
1729,77224,2019-07-14,2.5005
1341,52542,2019-07-14,1.1308
1341,888,2019-07-12,8.5669
2435,280884,2019-07-12,0.0908
1341,54300,2019-07-12,0.0281
1738,10238,2019-07-12,0.0144
1717,44349,2019-07-12,2.8157
1738,61315,2019-07-15,0.0333
1729,464536,2019-07-12,1.5263
1341,417495,2019-07-12,0.0013
1341,357111,2019-07-14,0.2562
2435,62718,2019-07-14,0.1273
1738,263733,2019-07-13,1.6376
1738,5029,2019-07-13,10.0282
1302,472807,2019-07-13,1.8631
1729,16926,2019-07-13,2.193
1302,85601,2019-07-13,0.0428
1717,77521,2019-07-13,4.3559
2435,473170,2019-07-12,0.0772
1738,68765,2019-07-13,90.5822
1717,85601,2019-07-12,11.4715
1341,280860,2019-07-13,0.6422
1341,95921,2019-07-13,4.5678
1738,54690,2019-07-15,0.5388
1302,52375,2019-07-13,7.3938
2435,488624,2019-07-15,0.206
1341,473330,2019-07-12,0.8679
1302,50371,2019-07-13,6.565
1729,15035,2019-07-12,0.4763
1717,417389,2019-07-12,3.455
2435,417457,2019-07-13,1.6037
1302,13116,2019-07-13,4.1323
1738,321594,2019-07-13,0.0507
2435,417402,2019-07-13,0.3793
1341,92326,2019-07-12,19.5177
2435,473040,2019-07-15,0.2553
1302,40648,2019-07-13,0.004
1302,473224,2019-07-13,1.7948
1341,120951,2019-07-12,1.2407
1717,46503,2019-07-13,0.469
1738,447713,2019-07-15,0
1302,44349,2019-07-13,26.7825
1341,280884,2019-07-12,0.1655
2435,120975,2019-07-15,0.8653
1717,143745,2019-07-13,47.2742
1302,476140,2019-07-13,0.0194
2435,417419,2019-07-13,0.6214
2435,68949,2019-07-12,0.0071
1302,468602,2019-07-13,3.3096
1341,69045,2019-07-13,3.0363
1302,18715,2019-07-13,10.9603
1302,420,2019-07-13,0.0135
1302,65795,2019-07-12,6.5586
1717,16926,2019-07-12,5.0746
1341,15417,2019-07-12,1.3798
1341,9201,2019-07-12,5.1823
2435,37051,2019-07-13,0.006
1341,476348,2019-07-15,0.4247
1738,89135,2019-07-13,0.1397
1729,5350490,2019-07-15,0.0202
1717,222945,2019-07-13,0.5489
1341,77231,2019-07-12,0.0242
1302,888,2019-07-12,14.7834
1717,472449,2019-07-13,1.6417
1717,16339,2019-07-12,1.343
1729,52542,2019-07-12,14.7237
2435,3440018,2019-07-12,0.4194
1341,16759,2019-07-12,12.2121
1729,471114,2019-07-13,1.17
1341,465861,2019-07-15,4.1363
2435,417495,2019-07-12,1.178
1717,280822,2019-07-12,0.3837
1302,40259,2019-07-13,0.6965
1717,10528,2019-07-13,8.946
1341,143745,2019-07-12,10.7372
1738,70942,2019-07-12,0.3319
1341,119948,2019-07-12,0.0213
2435,8280,2019-07-13,0.1941
2435,70942,2019-07-13,1.6826
1341,12775,2019-07-12,7.3213
1302,15059,2019-07-12,0.9298
1738,44189,2019-07-12,0.1819
1738,140195,2019-07-12,0.756
1302,31240,2019-07-13,4.3365
1302,287944,2019-07-11,0.2057
1341,181860,2019-07-13,1.0949
1717,169851,2019-07-13,112.6621
1738,244466,2019-07-12,0.464
1729,263733,2019-07-12,0.2977
1738,89586,2019-07-15,0.235
1341,31240,2019-07-12,2.0977
1738,263702,2019-07-13,2.606
1302,303040,2019-07-12,1.1256
2435,280822,2019-07-12,0.0664
1302,120975,2019-07-13,0
1738,52542,2019-07-12,5.5614
1341,473224,2019-07-12,1.7307
1717,57288,2019-07-13,0.3116
2435,10238,2019-07-15,0.0642
1302,447003,2019-07-13,5.7802
1738,37051,2019-07-13,0.1858
1341,57059,2019-07-13,3.7782
1341,40259,2019-07-15,0.1319
1341,62749,2019-07-13,0.0033
2435,51705,2019-07-12,2.0538
1302,74209,2019-07-13,0.4488
1341,331715,2019-07-13,0.1597
1341,54270,2019-07-13,0
2435,476645,2019-07-12,0.0085
2435,128056,2019-07-12,0.0485
1738,44912,2019-07-12,16.2233
1302,119993,2019-07-12,0.7108
1738,8280,2019-07-13,0.0501
1729,25331,2019-07-15,0.1199
1302,54270,2019-07-12,0.1997
1341,63357,2019-07-12,0.9292
2435,472371,2019-07-13,0.6254
2435,473149,2019-07-12,0
1729,10993,2019-07-13,0.0012
1729,40372,2019-07-13,2.4574
1717,473088,2019-07-13,0.4267
1729,12249,2019-07-15,1.9562
1738,395960,2019-07-15,0.0159
1729,105491,2019-07-13,0.305
1729,280860,2019-07-13,0.0296
1717,471145,2019-07-13,1.8469
2435,11280,2019-07-14,0.3777
1302,789,2019-07-13,15.8771
1302,99165,2019-07-13,3.8772
1341,14892,2019-07-13,0.1071
1341,331616,2019-07-13,0.3084
1302,89326,2019-07-15,0.3313
1341,9638,2019-07-15,0.2398
1717,171908,2019-07-13,9e-04
2435,28202,2019-07-12,1.4476
1717,426947,2019-07-15,0.9288
2435,15035,2019-07-13,2.3789
1302,994996,2019-07-13,78.2271
1341,440332,2019-07-13,1.0541
1729,150927,2019-07-13,0.1674
1717,471121,2019-07-13,1.4075
1717,888,2019-07-15,0.8973
1341,12614,2019-07-12,0.3579
1302,465823,2019-07-12,0.1597
1738,84086,2019-07-13,1.2793
2435,46060,2019-07-12,0.3288
1729,12997,2019-07-12,0.4757
1717,40372,2019-07-13,3.3489
1738,52375,2019-07-12,10.0028
1717,420,2019-07-13,6.7359
1729,994996,2019-07-12,13.3578
2435,1298,2019-07-13,0.1424
1717,60066,2019-07-13,0
1341,10993,2019-07-12,1.4857
2435,471114,2019-07-13,1.0112
1729,11662,2019-07-13,0.1756
1717,345538,2019-07-13,0.0028
1738,16759,2019-07-15,0.72
1729,617987,2019-07-15,0.0091
1302,441360,2019-07-12,0.0524
1302,37341,2019-07-12,1.18
1341,995108,2019-07-13,1.7252
1717,11068,2019-07-12,0.2604
1302,439626,2019-07-12,2.5526
1717,1250,2019-07-12,0.4004
1302,802,2019-07-12,0.743
1729,1250,2019-07-12,0.1746
1302,86103,2019-07-13,2.7932
1717,28202,2019-07-15,7.15
1341,617987,2019-07-13,0.2907
1302,468589,2019-07-13,7.774
1729,612616,2019-07-13,0.038
1717,83379,2019-07-15,0.1092
1738,12249,2019-07-13,1.0491
1729,65795,2019-07-12,0.9363
2435,19095,2019-07-12,0.3801
2435,995108,2019-07-13,0.1648
1738,376,2019-07-13,4.1324
1302,12881,2019-07-12,0.1241
1341,471121,2019-07-15,0.4817
1738,11945,2019-07-12,0.3405
1729,426947,2019-07-13,0.5449
1302,10191,2019-07-12,9.5065
1341,142724,2019-07-12,0.8598
1717,376,2019-07-12,2.4649
1302,364010,2019-07-13,0.366
1341,208,2019-07-13,39.2397
2435,12997,2019-07-13,0.3707
1341,140379,2019-07-12,0.5864
1302,12249,2019-07-12,8.5367
1341,81641,2019-07-13,0.0028
1729,87247,2019-07-12,2.3716
2435,826,2019-07-12,0.1141
1717,345668,2019-07-13,0.0682
1729,1733402,2019-07-15,0.3379
1738,66389,2019-07-15,2.0724
1717,84987,2019-07-13,0.1657
1302,76395,2019-07-12,0
1302,119948,2019-07-15,1.2194
2435,473163,2019-07-12,0
1717,473156,2019-07-12,0.5305
1729,57288,2019-07-13,0.0172
1302,16759,2019-07-13,64.0457
1738,89326,2019-07-13,0.3726
1729,157896,2019-07-13,0.0396
1717,417372,2019-07-15,0.0053
1341,30151,2019-07-13,2.2282
1302,77484,2019-07-13,1.5765
1738,32537,2019-07-13,0.5644
1717,364010,2019-07-12,0.0217
1729,244640,2019-07-12,0
2435,12010,2019-07-12,3.9002
2435,66136,2019-07-15,1.1954
1302,28202,2019-07-12,3.0111
1302,23986,2019-07-12,0.2607
1302,1298,2019-07-15,0.1453
1302,5678,2019-07-12,0
1717,58650,2019-07-13,0.0258
1729,93002,2019-07-12,0.4387
1717,440905,2019-07-13,0.0199
1729,30533,2019-07-13,0.4801
1729,99165,2019-07-12,0.2441
1302,287739,2019-07-15,1.7772
2435,471091,2019-07-15,0.3344
1729,70942,2019-07-13,0.2843
1738,494595,2019-07-13,0.1777
1341,9430,2019-07-12,3.6728
1341,15059,2019-07-13,7.6119
1729,150897,2019-07-13,0.183
1717,51705,2019-07-13,20.6601
1729,102100,2019-07-13,0.9955
1717,98113,2019-07-13,0.0234
1738,995108,2019-07-12,0.3505
1738,80347,2019-07-12,0
1738,352,2019-07-13,0.0159
1729,77231,2019-07-13,2.5758
1717,55635,2019-07-13,0.377
1729,89326,2019-07-11,0.1979
1341,5678,2019-07-13,0
1302,473231,2019-07-13,1.0234
1302,41027,2019-07-15,2.234
2435,376,2019-07-12,2e-04
2435,994996,2019-07-11,0.6205
2435,995795,2019-07-12,1.0492
1729,18449,2019-07-12,4.8967
1729,335751,2019-07-12,0.1187
1717,74209,2019-07-15,0.3217
1717,92326,2019-07-12,16.2084
1302,30151,2019-07-12,0.8335
1341,98113,2019-07-13,0.8666
1302,345668,2019-07-12,0.1529
1717,95747,2019-07-12,0.2479
1341,12768,2019-07-15,0.2172
1302,121491,2019-07-12,0.0865
1341,115636,2019-07-13,0.7759
1302,11068,2019-07-13,1.8111
1341,35392,2019-07-12,1.5449
2435,1205848,2019-07-15,0.0204
1717,263757,2019-07-13,0.4273
1341,473316,2019-07-13,0.9193
1717,216944,2019-07-15,0
1302,128728,2019-07-13,0.0083
2435,95877,2019-07-15,1.9723
1717,34500,2019-07-12,12.0749
1302,10528,2019-07-12,8.7456
1729,10191,2019-07-13,0.521
1341,42994,2019-07-12,0.0041
1341,441360,2019-07-12,0.2166
1341,1298,2019-07-13,0.2278
1729,998734,2019-07-12,0.0031
1341,74773,2019-07-13,0.304
1738,4820833,2019-07-13,29.291
1738,471091,2019-07-15,11.0149
1717,12010,2019-07-13,3.3408
2435,128100,2019-07-15,0.3281
2435,44912,2019-07-15,0.2254
1302,143745,2019-07-12,11.1427
1302,244466,2019-07-12,1.6737
1717,37051,2019-07-15,0.1447
1717,3440018,2019-07-12,10.5259
1729,92326,2019-07-12,15.414
1717,435833,2019-07-13,0.2317
1729,412575,2019-07-13,2.9808
1738,81641,2019-07-13,1.2855
1341,488402,2019-07-13,3.0806
2435,41041,2019-07-13,0.3857
2435,92388,2019-07-12,0.281
1738,802,2019-07-12,0.0766
1729,888,2019-07-13,6.2687
1738,80095,2019-07-13,0.2796
2435,888,2019-07-12,0.586
1717,472562,2019-07-14,1.7296
1302,54300,2019-07-15,0.0029
1341,11945,2019-07-13,0.4509
1302,52924,2019-07-13,6.6938
1717,94740,2019-07-13,2.7235
1717,63210,2019-07-15,7.3636
1729,9638,2019-07-15,0.0268
2435,1915,2019-07-12,0.6156
1738,345668,2019-07-13,1e-04
1302,98243,2019-07-13,3.5847
1717,42338,2019-07-13,0.4125
