"COD_LOJA","plu","NOM_SECAO","NOM_CATEG","NOM_SUBCATEG","NOM_GRUPO","NOM_SUBGRUPO","NOM_PROD","FILL.P","N.DAYS","S.DAYS","N.TRANS","PROFIT"
1341,32629,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","QUEIJOS MANIPULADOS","QUEIJO PRATO MANIPULADO","QUEIJO PRATO PEDACO MANIPULADO","QJ PRATO IMP PED KG",82.54,756,624,38818,523677.74
1341,115582,"CARNES E AVES","CARNES","BOVINOS","BOV-RESFRIADOS","RUBIA GALLEGA","RG COXAO MOLE NOVILHO CNE P/ MOLHO",69.01,755,521,3854,78291.72
1341,12997,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","FRIOS MANIPULADOS","SALAME COPA E LOMBO MANIPULADO","SALAME MANIPULADO","SALAME HAMBURGUES SADIA FATIADO KG",78.84,756,596,8028,76048.06
1341,465854,"CARNES E AVES","CARNES","BOVINOS","BOV-RESFRIADOS","RUBIA GALLEGA","RG ACEM NOVILHO MIOLO",28.42,739,210,5780,106301.06
1341,142724,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","FRIOS MANIPULADOS","PRESUNTO MANIPULADO","PRESUNTO COZIDO MANIPULADO","PRES COZ MAGRO CERATTI FAT",83.73,756,633,9038,45578.04
1341,120951,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","FRIOS MANIPULADOS","FRIO DE AVE MANIPULADO","PEITO DE AVE MANIPULADO","PTO PERU C/CAS DEF LIG SEARA FAT",79.23,756,599,8768,53580.2
1341,24297,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","FRIOS MANIPULADOS","FRIO DE AVE MANIPULADO","PEITO DE AVE MANIPULADO","PEITO PERU DEF SADIA FAT",96.56,756,730,17074,113821.26
1341,77910,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","QUEIJOS MANIPULADOS","QUEIJO PRATO MANIPULADO","QUEIJO PRATO FATIADO MANIPULADO","QJ PRATO TIROLEZ LIGHT FATIADO",66.53,756,503,2446,28737.6
1341,77224,"CARNES E AVES","CARNES","BOVINOS","BOV-RESFRIADOS","RESF-BOVNO BIFE","BIFE COXAO MOLE BOV RESF     KG",62.33,754,470,7816,117040.2
1341,121507,"CARNES E AVES","CARNES","BOVINOS","BOV-RESFRIADOS","RUBIA GALLEGA","RG LAGARTO NOVILHO BIFE PALHA",44.69,754,337,1256,13626.54
1341,83478,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","FRIOS MANIPULADOS","LINGUICA MANIPULADA","LINGUICA DE AVE MANIPULADA","LINGUICA FRANGO PERDIGAO    KG",35.4,743,263,1174,13762.94
1341,9638,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","FRIOS MANIPULADOS","PRESUNTO MANIPULADO","APRESUNTADO MANIPULADO","APRESUNTADO SADIA FAT APRN",75.26,756,569,3844,14122.82
1341,465816,"CARNES E AVES","CARNES","BOVINOS","BOV-RESFRIADOS","RUBIA GALLEGA","RG LAGARTO NOVILHO BIFE",26.87,748,201,2474,61532.22
1341,36559,"CARNES E AVES","CARNES","BOVINOS","BOV-RESFRIADOS","RESF-BOVINO PECA","MAMINHA FORA DO VACUO BOV RESF KG",52.73,751,396,2424,69463.28
1341,89135,"CARNES E AVES","CARNES","BOVINOS","BOV-RESFRIADOS","RESF-BOVINO CORTE ESPECIAL","CUBOS DE COXAO DURO BOV RESF      K",71.13,755,537,3308,62859.9
1341,536,"CARNES E AVES","CARNES","BOVINOS","BOV-RESFRIADOS","RESF-BOVINO CORTE ESPECIAL","CARNE P/ MOLHO BOV RESF          KG",39.25,744,292,2500,49698.34
1341,46060,"CARNES E AVES","CARNES","BOVINOS","BOV-RESFRIADOS","RESF-BOVINO PEDACO","LAGARTO BOV RESF PEDACO          KG",81.22,756,614,11950,313117.1
1341,115643,"CARNES E AVES","CARNES","BOVINOS","BOV-RESFRIADOS","RUBIA GALLEGA","RG COXAO MOLE NOVILHO BIFE PARIS",66.53,756,503,3620,51636.26
1341,617987,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","FRIOS MANIPULADOS","FRIO ESPECIAL MANIPULADO","SALSICHAO MANIPULADO","SALSICHAO C/PICLES CERATTI FT",56.48,756,427,1870,8131.64
1341,19095,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","FRIOS MANIPULADOS","FRIO ESPECIAL MANIPULADO","MORTADELA ESPECIAL MANIPULADA","MORT C/PISTACHE CERATTI FAT",56.1,754,423,1710,8491.52
1341,444,"CARNES E AVES","CARNES","BOVINOS","BOV-RESFRIADOS","RESF-BOVINO CORTE ESPECIAL","BIFE PARIS BOV RESF              KG",37,627,232,1640,23104.74
1341,80095,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","FRIOS MANIPULADOS","FRIO ESPECIAL MANIPULADO","ESPECIALIDADE SUINO MANIPULADO","PALETA DEFUMADA CERATTI FAT",81.89,751,615,3988,14328
1341,995795,"CARNES E AVES","CARNES","BOVINOS","BOV-RESFRIADOS","RESF-BOVINO CORTE ESPECIAL","SCALOPE FILE MIGNON BOV RESF     KG",42.28,745,315,2142,49564.98
1341,21111,"CARNES E AVES","CARNES","BOVINOS","BOV-RESFRIADOS","RESF-BOVNO BIFE","BIFE COXAO MOLE BOV RESF FAMILIAR K",72.35,745,539,2906,120617.08
1341,98243,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","FRIOS MANIPULADOS","PRESUNTO MANIPULADO","APRESUNTADO MANIPULADO","APRESUNTADO SEARA",72.88,756,551,4398,16233.92
1341,12614,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","FRIOS MANIPULADOS","FRIO ESPECIAL MANIPULADO","ROSBIFE MANIPULADO","PIG BEEF CERATTI FT",70.99,755,536,2352,12451.02
1341,8280,"CARNES E AVES","CARNES","BOVINOS","BOV-RESFRIADOS","RESF-BOVINO PEDACO","MUSCULO BOV RESF PEDACO          KG",13.59,699,95,468,9581.94
1341,5951,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","QUEIJOS MANIPULADOS","QUEIJO MUSSARELA MANIPULADO","MUSSARELA FATIADA MANIPULADA","QJ MUCARELA NAC FAT KG",11.13,755,84,1498,11029.3
1341,105491,"CARNES E AVES","CARNES","BOVINOS","BOV-RESFRIADOS","RESF-MIUDO BOVINO","RINS BOVINO KG",33.83,745,252,790,3698.08
1341,80132,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","FRIOS MANIPULADOS","FRIO ESPECIAL MANIPULADO","ESPECIALIDADE SUINO MANIPULADO","LOMBO CONDIMENTADO CERATTI FT",43.29,753,326,996,12034.54
1341,465694,"CARNES E AVES","CARNES","BOVINOS","BOV-RESFRIADOS","RUBIA GALLEGA","RG FRALDINHA NOVILHO PEDACO",6.93,693,48,378,7467.72
1341,99479,"CARNES E AVES","CARNES","SUINOS E OUTROS","SUINOS-RESFRIADOS","RESF - CORTES SUINOS GENERICOS","COSTELA SUINA FAMILIA RESF       KG",93.52,756,707,12302,313709.32
1341,10191,"CARNES E AVES","CARNES","SUINOS E OUTROS","SUINOS-RESFRIADOS","RESF - CORTES SUINOS GENERICOS","COSTELA SUINA FATIADA RESF KG CORTE",74.7,755,564,6482,124711.7
1341,10528,"CARNES E AVES","CARNES","SUINOS E OUTROS","SUINOS-RESFRIADOS","RESF - CORTES SUINOS GENERICOS","COSTELA SUINA RESF KG (CORTES)",92.06,756,696,12902,202295.86
1341,14441,"CARNES E AVES","CARNES","SUINOS E OUTROS","SUINOS-RESFRIADOS","RESF - CORTES SUINOS GENERICOS","LOMBO SUINO FAMILIA RESF  KG",57.88,755,437,2000,64333.06
1341,418508,"CARNES E AVES","CARNES","AVES","AVES-RESFRIADAS","RESF - CORTES FRANGO GENERICO","SOBRECOXA FGO RESF FAMILIAR KG",88.49,756,669,9758,174767.46
1341,42659,"CARNES E AVES","CARNES","SUINOS E OUTROS","SUINOS-RESFRIADOS","RESF - CORTES SUINOS GENERICOS","BARRIGA SUINA RESF KG (CORTE)",93.39,756,706,9816,113663.9
1341,31240,"CARNES E AVES","CARNES","SUINOS E OUTROS","SUINOS-RESFRIADOS","RESF - CORTES SUINOS GENERICOS","FILE MIGNON SUINO RESF KG (CORTE)",76,750,570,5726,81432.42
1341,16087,"CARNES E AVES","CARNES","SUINOS E OUTROS","SUINOS-RESFRIADOS","RESF - CORTES SUINOS GENERICOS","LOMBO SUINO FATIADO RESF KG (CORTE)",84.79,756,641,9038,104244.3
1341,131124,"CARNES E AVES","CARNES","SUINOS E OUTROS","SUINOS-RESFRIADOS","RESF - CORTES SUINOS GENERICOS","COPA LOMBO SUINO RESF KG (CORTE)",92.33,756,698,11502,132885.4
1341,280884,"CARNES E AVES","CARNES","SUINOS E OUTROS","SUINOS-RESFRIADOS","RESF - CORTES SUINOS ESPECIAIS","PATINHO SUINO RESF KG (CORTE)",53.73,750,403,1604,15259.62
1341,74667,"CARNES E AVES","CARNES","AVES","AVES-RESFRIADAS","RESF - CORTES FRANGO GENERICO","SOBRECOXA FGO RESF GNEL KG (COXA)KG",74.47,756,563,5096,44890.6
1341,12249,"CARNES E AVES","CARNES","SUINOS E OUTROS","SUINOS-RESFRIADOS","RESF - CORTES SUINOS GENERICOS","LOMBO SUINO RESF KG (CORTE)",77.65,756,587,4152,92954
1341,65795,"CARNES E AVES","CARNES","SUINOS E OUTROS","SUINOS-RESFRIADOS","RESF - CORTES SUINOS GENERICOS","PALETA SUINA C/OSSO RESF KG (CORTE)",66.27,756,501,4690,66703.8
1341,92388,"CARNES E AVES","CARNES","AVES","AVES-RESFRIADAS","RESF - CORTES ESPECIAIS FRANGO","CUBOS DE PEITO FGO RESF P/FONDU  KG",17.41,741,129,626,7304.8
1341,471114,"CARNES E AVES","CARNES","AVES","AVES-RESFRIADAS","RESF - CORTES FRANGO TEMPERADO GENERICO","FILE DE PEITO FGO TEMP RESF KG",45.58,735,335,2316,24050.64
1341,280860,"CARNES E AVES","CARNES","SUINOS E OUTROS","SUINOS-RESFRIADOS","RESF - CORTES SUINOS ESPECIAIS","COXAO MOLE SUINO RESF KG (CORTE)",66.76,752,502,3000,24619.72
1341,280877,"CARNES E AVES","CARNES","SUINOS E OUTROS","SUINOS-RESFRIADOS","RESF - CORTES SUINOS ESPECIAIS","ALCATRA SUINA RESF KG (CORTE)",46.74,751,351,1404,14625.16
1341,216760,"CARNES E AVES","CARNES","SUINOS E OUTROS","SUINOS-RESFRIADOS","RESF - CORTES SUINOS GENERICOS","CUBOS PERNIL SUINO RESF KG (CORTES)",45.2,750,339,1386,12432.08
1341,222945,"CARNES E AVES","CARNES","SUINOS E OUTROS","SUINOS-RESFRIADOS","RESF - CORTES SUINOS GENERICOS","PICANHA SUINA RESF KG (CORTE)",29.09,746,217,678,9412.58
1341,19934,"CARNES E AVES","CARNES","AVES","AVES-RESFRIADAS","RESF - CORTES ESPECIAIS FRANGO","COXA FGO S/PELE RESF GNEL KG",17.96,707,127,614,4546.8
1341,16926,"CARNES E AVES","CARNES","SUINOS E OUTROS","SUINOS-RESFRIADOS","RESF - CORTES SUINOS GENERICOS","PERNIL SUINO ESPECIAL S/O KG CORTE",6.7,731,49,600,6276.74
1341,447713,"CARNES E AVES","CARNES","SUINOS E OUTROS","SUINOS-RESFRIADOS","RESF - CORTES SUINOS ESPECIAIS","ESCALOPE FILE SUINO RESF KG CORTE",20.47,723,148,584,4406.66
1341,54270,"CARNES E AVES","CARNES","SUINOS E OUTROS","SUINOS-RESFRIADOS","RESF - CORTES SUINOS GENERICOS","BARRIGA SUINA RESF               KG",2.26,664,15,88,1146.76
1341,418614,"CARNES E AVES","CARNES","SUINOS E OUTROS","SUINOS-RESFRIADOS","RESF - CORTES SUINOS ESPECIAIS","COROA SUINA RESF KG",6.21,435,27,84,2557.48
1341,39345,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","FRIOS MANIPULADOS","MORTADELA MANIPULADA","MORTADELA MANIPULADA","MORT CRY MARBA P/FATIAR",65.92,754,497,6298,21570
1341,140195,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","FRIOS MANIPULADOS","FRIO ESPECIAL MANIPULADO","SALSICHA ESPECIAL MANIPULADA","SALS VIENA CERATTI GNEL",90.73,755,685,12836,104079.84
1341,10238,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","FRIOS MANIPULADOS","SALAME COPA E LOMBO MANIPULADO","COPA MANIPULADA","CARNE RESF SUINA COPA FAT",66.8,756,505,4322,49130.5
1341,42338,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","FRIOS MANIPULADOS","FRIO ESPECIAL MANIPULADO","MORTADELA ESPECIAL MANIPULADA","MORT C/PICLES CERATTI FATIADA 201",54.23,756,410,1866,8738.88
1341,12768,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","FRIOS MANIPULADOS","PRESUNTO MANIPULADO","PRESUNTO COZIDO MANIPULADO","PRES COZ GORD SADIA FAT         PCI",66.84,751,502,2668,16347.62
1341,57288,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","FRIOS MANIPULADOS","FRIO ESPECIAL MANIPULADO","ESPECIALIDADE SUINO MANIPULADO","COPA DEFUMADA KASSEL FT",43.65,756,330,1444,7899.08
1341,287944,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","QUEIJOS MANIPULADOS","QUEIJO PROVOLONE MANIPULADO","PROVOLONE FATIADO MANIPULADO","QJ PROV TIROLEZ PEDACOS",34.99,746,261,764,20716.88
1341,139465,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","FRIOS MANIPULADOS","LINGUICA MANIPULADA","LINGUICA DE AVE MANIPULADA","LING FRANGO SADIA GNEL GNEL",75.07,754,566,5712,56243.7
1341,23986,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","FRIOS MANIPULADOS","FRIO ESPECIAL MANIPULADO","PRESUNTO COZIDO ESPECIAL MANIPULADO","PRES DEFUMADO KASSEL FT",32.23,754,243,876,4211.8
1341,76395,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","QUEIJOS MANIPULADOS","QUEIJO PROVOLONE MANIPULADO","PROVOLONE FATIADO MANIPULADO","QJ PROV FATIADO C/CASCA",3.01,332,10,20,171.7
1341,421935,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES CROCANTES","PAO FRANCES","PAO FRANCES PREMIUM KG",99.47,756,752,507580,1791005.7
1341,426947,"PADARIA","PADARIA E ROTISSERIE","PADARIA","CONFEITARIA SECA","BOLOS CASEIROS","CUCA DE GOIABADA",79.5,756,601,4026,28213.5
1341,468596,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES LANCHE","PAES HOT DOG","PAO HOT DOG ECONOMIA F PROPRIA",92.99,756,703,6260,52990.44
1341,30533,"PADARIA","PADARIA E ROTISSERIE","PADARIA","CONFEITARIA SECA","BOLOS CASEIROS","BOLO DE LARANJA F PROPRIA KG",84.25,743,626,4020,29358.3
1341,209366,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES CROCANTES","PAO FRANCES","PAO FRANCES INTEGRAL PREMIUM KG",99.47,756,752,69668,227758.24
1341,208,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES CROCANTES","PAES ITALIANOS","PAO ITALIANO ESPECIAL FP",99.47,756,752,77704,414433.6
1341,18715,"PADARIA","PADARIA E ROTISSERIE","PADARIA","CONFEITARIA SECA","BOLOS CASEIROS","BOLO AIPIM FP",98.02,756,741,11270,65384.46
1341,9430,"PADARIA","PADARIA E ROTISSERIE","PADARIA","CONFEITARIA GELADA","BOLOS GELADOS","BOLO  FLORESTA NEGRA EXTRA FP",83.47,756,631,3432,136672.78
1341,77484,"PADARIA","PADARIA E ROTISSERIE","PADARIA","CONFEITARIA GELADA","BOLOS GELADOS","BOLO PRESTIGIO FP",55.36,755,418,1356,50763.1
1341,472807,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES SALGADOS","CHIPA","CHIPA DE QUEIJO",94.44,756,714,19082,96987.84
1341,79389,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES CROCANTES","PAES CROCANTES DIVERSOS","PAO FILAO FP",75,748,561,7918,57061.5
1341,181860,"PADARIA","PADARIA E ROTISSERIE","PADARIA","CONFEITARIA GELADA","BOLOS GELADOS","BOLO CREME DE AVELA KG",65.82,749,493,1924,69883.9
1341,66860,"PADARIA","PADARIA E ROTISSERIE","PADARIA","CONFEITARIA GELADA","DOCES GELADOS","QUINDIM FP                       KG",85.19,756,644,3644,33803.16
1341,4558927,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PADARIA E CONFEITARIA SAZONAL","COLOMBAS","BOLO DE PASCOA C/ FRUTAS 500G",30.13,458,138,3216,25285.18
1341,488495,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES CROCANTES","BAGUETES","BAGUETE FRANCESA C/QUEIJO FP   KG",96.43,756,729,6558,30023.58
1341,468602,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES LANCHE","PAES HAMBURGUER","PAO HAMBURGUER ECONOMIA F PROPRIA",85.05,756,643,3794,34740.08
1341,348270,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES SALGADOS","PAES SALGADOS DIVERSOS","FOCACCIA PRESUNTO E QUEIJO KG",9.19,620,57,784,4522.22
1341,1733402,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES DOCES","SONHOS","SONHO DE BAUNILHA FP 100G",58.01,755,438,4274,17125.18
1341,12881,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES SALGADOS","PAES SALGADOS DIVERSOS","FOCACCIA DE FRANGO C/REQUEIJAO",8.16,613,50,338,2520.9
1341,348355,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES SALGADOS","PAES SALGADOS DIVERSOS","FOCACCIA QUEIJOS FP KG",12.1,620,75,952,5617.38
1341,32537,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES DOCES","COBERTURA OU RECHEIO","PAO VANDERLEYA FP",13.21,265,35,488,3231.36
1341,37495,"PADARIA","PADARIA E ROTISSERIE","PADARIA","ACOMPANHAMENTOS PADARIA","TORRADAS","PAO TORRADO FATIADO FP",8.57,70,6,48,297.5
1341,73127,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES SALGADOS","FOLHADOS SALGADOS","CROISSANT SIMPLES KG",1.1,363,4,44,207.86
1341,441384,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES CROCANTES","BAGUETES","MINI BAGUETE PRESUNTO/QJ ESP FP",1.17,512,6,106,334.94
1341,42994,"PADARIA","PADARIA E ROTISSERIE","PADARIA","CONFEITARIA SECA","BOLOS CASEIROS","BOLO CACAROLA FP KG",100,2,2,16,163.34
1341,72250,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES SALGADOS","FOLHADOS SALGADOS","CROISSANT QUEIJO       F PROPRIA",2.11,95,2,4,22.24
1341,263382,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES LANCHE","PAES LANCHE DIVERSOS","PAO CARA",100,2,2,12,46.46
1341,120005,"CARNES E AVES","CARNES","BOVINOS","BOV-RESFRIADOS","RUBIA GALLEGA","RG PALETA NOVILHO PEIXINHO ESPECIAL",41.26,749,309,1004,24697.2
1341,473330,"CARNES E AVES","CARNES","BOVINOS","BOV-RESFRIADOS","RUBIA GALLEGA","RG ALCATRA NOVILHO BABY BEEF",73.68,756,557,4564,101070.54
1341,82587,"CARNES E AVES","CARNES","BOVINOS","BOV-RESFRIADOS","RESF-BOVINO CORTE ESPECIAL","CARNE P/ STROGONOFF DE COXAO MOLE",45.23,754,341,3786,67725.26
1341,88718,"CARNES E AVES","CARNES","BOVINOS","BOV-RESFRIADOS","RESF-BOVINO CORTE ESPECIAL","BIFE A MILANESA PATINHO BOV RESF KG",12.28,692,85,462,5091.18
1341,16759,"CARNES E AVES","CARNES","SUINOS E OUTROS","SUINOS-RESFRIADOS","RESF - CORTES SUINOS GENERICOS","PERNIL SUINO C/OSSO RESF (CORTE) KG",93.52,756,707,11678,197660.76
1341,62572,"CARNES E AVES","CARNES","SUINOS E OUTROS","SUINOS-RESFRIADOS","RESF - CORTES SUINOS GENERICOS","BISTECA SUINA RESF KG (CORTE)",79.74,755,602,8094,85518.82
1341,54294,"CARNES E AVES","CARNES","SUINOS E OUTROS","SUINOS-RESFRIADOS","RESF - CORTES SUINOS GENERICOS","JOELHO SUINO RESF                KG",49.87,756,377,1342,16300.74
1341,280822,"CARNES E AVES","CARNES","SUINOS E OUTROS","SUINOS-RESFRIADOS","RESF - CORTES SUINOS ESPECIAIS","COXAO DURO SUINO RESF KG (CORTE)",54.68,748,409,1642,12679.92
1341,54300,"CARNES E AVES","CARNES","SUINOS E OUTROS","SUINOS-RESFRIADOS","RESF - CORTES SUINOS GENERICOS","PALETA SUINA C/OSSO RESF         KG",0.74,408,3,6,106.36
1341,345538,"CARNES E AVES","CARNES","SUINOS E OUTROS","SUINOS-RESFRIADOS","RESF - CORTES SUINOS ESPECIAIS","BACON SUINO RESF KG (CORTE)",58.33,756,441,2924,21827.76
1341,345668,"CARNES E AVES","CARNES","SUINOS E OUTROS","SUINOS-RESFRIADOS","RESF - CORTES SUINOS GENERICOS","LAGARTO SUINO RESF KG (CORTE)",31.73,747,237,662,5911.52
1341,31813,"CARNES E AVES","CARNES","SUINOS E OUTROS","SUINOS-RESFRIADOS","RESF - CORTES SUINOS GENERICOS","BISTECA SUINA FAMILIA RESF       KG",42.46,756,321,1334,29941.6
1341,435994,"CARNES E AVES","CARNES","SUINOS E OUTROS","SUINOS-RESFRIADOS","RESF - CORTES SUINOS ESPECIAIS","MEDALHAO FILE SUINO RESF KG CORTE",13.67,739,101,364,4478.44
1341,46510,"PADARIA","PADARIA E ROTISSERIE","PADARIA","CONFEITARIA SECA","BOLOS CASEIROS","BOMBOCADO FP KG",91.8,756,694,5430,27911.56
1341,464536,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES SALGADOS","PAO DE QUEIJO","PAO QUEIJO COQUETEL",97.75,756,739,35454,164711.3
1341,69045,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES LANCHE","PAES HAMBURGUER","PAO HAMBURGUER FP",92.33,756,698,8600,36994.18
1341,41034,"PADARIA","PADARIA E ROTISSERIE","PADARIA","CONFEITARIA GELADA","BOLOS GELADOS","BOLO  BRIGADEIRO FP",91.26,755,689,4430,179914.66
1341,4820833,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PADARIA E CONFEITARIA SAZONAL","PANETONES","PANETONE CHOCOLATE  FP     500G",97.09,756,734,26540,207127.04
1341,11068,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES LANCHE","PAES DE LEITE","PAO DE LEITE FP",89.42,756,676,4936,22143.46
1341,84086,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES SALGADOS","PAES SAUDAVEIS","MINI PAO INTEGRAL FP KG",98.81,756,747,13252,39196.06
1341,303040,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES DOCES","BRIOCHES","PAO BRIOCHE C/GOTAS CHOCOLATE FP",69.97,756,529,2668,24873.96
1341,345989,"CARNES E AVES","CARNES","SUINOS E OUTROS","SUINOS-RESFRIADOS","RESF - CORTES SUINOS ESPECIAIS","ESCALOPE LOMBO SUINO RESF KG CORTE",13.77,726,100,358,3088.12
1341,150903,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES DOCES","COBERTURA OU RECHEIO","PAO DOCE RECHEADO COM FRUTAS CRITAL",92.49,386,357,6328,29717.24
1341,364010,"PADARIA","PADARIA E ROTISSERIE","PADARIA","CONFEITARIA GELADA","DOCES GELADOS","TORTELETA DE LIMAO",58.03,753,437,1472,11846.82
1341,488402,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES CROCANTES","BAGUETES","BAGUETE ESPECIAL C/GERGELIM",98.68,756,746,11022,45071.42
1341,439626,"PADARIA","PADARIA E ROTISSERIE","PADARIA","CONFEITARIA SECA","BOLOS CASEIROS","CUCA DE MACA C/CANELA FP",75.79,756,573,3682,26107.12
1341,294447,"PADARIA","PADARIA E ROTISSERIE","PADARIA","CONFEITARIA GELADA","BOLOS GELADOS","BOLO SONHO DE VALSA ESPECIAL",43.65,756,330,1038,38958.1
1341,331616,"PADARIA","PADARIA E ROTISSERIE","PADARIA","CONFEITARIA GELADA","TORTAS GELADAS","TORTA MOUSSE DE CHOCOLATE KG",35.89,755,271,846,24014.4
1341,79815,"PADARIA","PADARIA E ROTISSERIE","PADARIA","CONFEITARIA GELADA","BOLOS GELADOS","BOLO  FESTA FP",39.55,756,299,796,23510.46
1341,92777,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES DOCES","BRIOCHES","PAO BRIOCHE DE RICOTA FP",1.43,420,6,56,413.28
1341,15417,"PADARIA","PADARIA E ROTISSERIE","PADARIA","CONFEITARIA SECA","BOLOS CASEIROS","BOLO CHOCOLATE KG",83.33,756,630,3280,28019.54
1341,441209,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES CROCANTES","PAO FRANCES","MINI PAO FRANCES PREMIUM KG",99.07,756,749,14274,48910.42
1341,150897,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES DOCES","COBERTURA OU RECHEIO","PAO DOCE RECHEADO COM COCO EX",90.67,386,350,8006,35916.82
1341,5350490,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES DOCES","SONHOS","SONHO - 2 UN SONHOS BAUNI FP 200G",49.02,716,351,1418,9466.94
1341,66389,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES LANCHE","PAES SOVADOS","PAO SOVADO FP",89.68,756,678,5874,31986.56
1341,439695,"PADARIA","PADARIA E ROTISSERIE","PADARIA","CONFEITARIA SECA","BOLOS CASEIROS","BOLO CHURROS",32.14,753,242,1078,11813.68
1341,244466,"PADARIA","PADARIA E ROTISSERIE","PADARIA","CONFEITARIA SECA","DOCES SECOS","BROINHA FUBA MINEIRA",95.24,756,720,13364,46038.64
1341,25331,"PADARIA","PADARIA E ROTISSERIE","PADARIA","CONFEITARIA SECA","DOCES SECOS","BROA CAXAMBU F PROPRIA",95.77,756,724,6592,47691.36
1341,440837,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES CROCANTES","BAGUETES","BAGUETE FRANCESA FP KG",98.41,756,744,11856,50714.48
1341,86103,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES SALGADOS","PAO DE BATATA","PAO DE BATATA F PROPRIA",99.21,756,750,20554,109368.32
1341,54003,"PADARIA","PADARIA E ROTISSERIE","PADARIA","ACOMPANHAMENTOS PADARIA","TORRADAS","PAO TORRADO E MOIDO FP",87.83,756,664,9216,70391.92
1341,303057,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES DOCES","BRIOCHES","PAO BRIOCHE FRANCES FP",95.9,756,725,11830,81993.16
1341,466776,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES LANCHE","BISNAGAS","PAO SOVADINHO F PROPRIA",89.95,756,680,11064,38816.44
1341,9201,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES LANCHE","PAES HOT DOG","PAO HOT DOG FP",94.97,756,718,12316,57010.28
1341,447003,"PADARIA","PADARIA E ROTISSERIE","PADARIA","CONFEITARIA SECA","BOLOS CASEIROS","BOLO MILHO FP",47.49,756,359,2408,13780.9
1341,63906,"PADARIA","PADARIA E ROTISSERIE","PADARIA","CONFEITARIA GELADA","BOLOS GELADOS","BOLO  DE NOZES FP  KG",66.49,755,502,1708,69326.52
